inferred_origin_date,6,20,21,23,25,27,28,29,30,33,35,54,56,60,61,64,65,71,74,79,80,84,85,86,88,91,93
18/09/2018,832,16047,28924,62784,37254,20785,16382,35511,45413,10856,729,6823,3443,50720,8881,21479,17952,18036,10911,11337,57017,56021,260,2049,102089,4961,1150
19/09/2018,786,12449,26655,56634,34361,17925,15074,32680,40533,10221,176,5981,2907,23176,6302,18248,15536,16200,9998,8889,52259,51046,259,1898,94665,4121,1064
20/09/2018,829,15055,29444,61885,36940,20687,16325,35664,45056,10702,579,6475,3372,44714,6933,21594,18100,17714,10603,11396,56741,56381,260,2070,103784,4657,1140
21/09/2018,993,13711,29801,61559,35675,20662,16304,35393,43029,10803,713,6874,3385,50582,8174,20618,18435,16710,10848,11323,56444,55647,260,2045,96492,4486,1152
22/09/2018,717,11361,15329,14924,30406,19315,15128,30851,45529,8759,154,3480,3340,47664,6893,21167,15326,15627,9034,8522,40901,50611,257,1962,79539,4835,1150
23/09/2018,870,9388,10864,27836,18409,12288,8338,14252,37586,4903,695,1583,2642,21176,6699,11373,12505,7137,7512,5144,30083,29107,228,2246,46058,4072,951
24/09/2018,905,15471,27751,62315,36964,20720,16379,35748,44114,9601,721,6554,3408,49871,8959,21631,18280,16891,10831,10789,56308,56357,254,2027,100143,3367,921
25/09/2018,826,15809,29202,62204,36735,20662,16383,35415,44506,11112,736,6512,3399,51013,9100,21649,18156,17552,10976,11243,55908,56319,261,1990,102479,4905,1065
26/09/2018,913,15874,29401,62211,36437,20821,16358,33595,44556,11058,717,7182,3339,51518,8792,21418,15968,18014,10967,11115,56833,56241,259,2009,99618,4830,926
27/09/2018,867,15368,29668,61950,37001,20631,16366,35827,44427,11073,768,6009,3439,50758,8836,21387,18326,18031,10886,11251,57101,55956,260,2024,101548,4824,1135
28/09/2018,992,15729,29690,62399,36743,20702,16425,35920,44947,11109,710,6525,3364,51488,9024,21537,18535,18026,10933,11337,56694,56612,260,2046,102042,4938,1170
29/09/2018,718,12636,19293,14746,30510,18990,15444,31513,45225,8707,193,2971,3315,48947,7502,21305,16336,16067,8555,8569,41900,35660,259,1820,82661,4845,1147
30/09/2018,864,10379,12201,26869,18304,12796,8192,14173,31833,4402,583,1614,2606,21710,6976,10812,12846,7253,7528,5156,27487,23902,228,2261,50443,4133,887
01/10/2018,924,16019,29515,61388,36949,20786,16178,35840,44662,11007,725,6572,3426,50834,9159,21542,18208,17907,10834,11018,56270,56250,260,2113,102144,4494,1129
02/10/2018,902,15923,28935,62335,37111,20826,16227,35281,44570,10452,717,7105,3321,51002,8941,20235,18138,17876,10824,11303,56516,56429,259,2086,103006,4861,1162
03/10/2018,902,14501,28167,62487,37046,20900,16374,35541,45518,10423,714,7357,3406,50880,8592,21445,18137,17858,10966,10925,56623,55704,231,2100,102242,4867,1165
04/10/2018,853,15719,29592,61728,37349,20938,16477,35628,45622,11117,758,7185,3380,49614,8834,21680,18472,17791,10861,11251,56452,56138,259,2063,101214,3434,1178
05/10/2018,996,15613,29075,61825,36918,20304,16301,35417,44705,11071,714,7035,3436,51154,9004,17702,17906,17968,10675,11471,56963,31942,259,2094,102735,4777,967
06/10/2018,726,15426,22130,13444,30675,18430,15432,31053,45942,9025,192,3725,3333,47572,7478,17886,16262,16803,8619,8436,48227,21073,212,1987,76743,4719,1127
07/10/2018,866,11891,11404,23850,19419,12628,7951,13619,36632,4750,499,1956,2518,20477,6572,10376,12601,7524,6477,5555,26915,25641,182,2004,50049,3909,942
08/10/2018,929,15645,29764,61216,36424,20677,16589,35574,45040,10991,775,7115,3362,50249,8862,21452,18182,17774,10758,11155,56542,56393,260,2057,103181,4810,1147
09/10/2018,841,16046,29634,61717,36655,20793,16381,35822,45745,10924,747,7286,2853,49507,9004,21273,18232,18211,10980,11282,57165,56799,134,1996,103066,4444,1180
10/10/2018,881,15615,28956,63727,36140,20436,16964,35504,44691,11053,675,7218,3386,50258,8770,21530,18188,18014,10907,11170,56494,56276,134,2001,101018,3709,1169
11/10/2018,840,15571,29615,64754,36414,20374,16973,34865,44685,10847,746,6829,2884,49144,8636,21589,17933,17773,10851,11320,56572,56613,259,2048,100808,4788,1058
12/10/2018,961,14838,27780,62273,36384,19656,16751,35418,44922,10978,708,7145,3116,49861,8724,21367,18432,16953,10984,11366,55098,56441,259,1987,102829,4800,1179
13/10/2018,745,15001,24436,12915,26697,17594,11283,31501,45607,8791,168,4054,3274,48970,7491,21138,15273,15143,8988,8421,47694,48889,259,2010,78073,4696,558
14/10/2018,821,7569,13545,26914,15184,11961,6716,14142,37367,4299,590,1709,2613,21787,7124,11405,12743,6955,7526,5016,26343,28541,180,2100,46728,4042,0
15/10/2018,859,14893,29440,63556,36990,20623,17023,34993,44990,10808,723,7006,3412,49017,9122,20968,18216,16952,10832,11158,54990,54411,259,2049,101715,4835,875
16/10/2018,613,10263,19576,42916,25560,13989,11670,24212,27842,7505,166,4197,1483,32832,6168,14635,12191,12186,7186,7823,37401,36092,0,1329,67414,3044,607
17/10/2018,698,11409,20924,46277,20126,15485,12367,25733,33390,6134,561,5133,2529,36037,6081,16056,13472,12986,7770,7223,40141,41209,260,458,71967,3606,804
18/10/2018,835,16071,29457,65018,37293,20523,17130,34954,44994,10337,707,7116,3333,49928,8910,21586,18368,17842,10905,11391,57148,56617,260,1049,99361,4872,1180
19/10/2018,984,15961,29534,64844,37856,20722,16920,34325,45741,10948,706,6431,3200,48770,9044,21489,18529,17858,11046,10646,56883,56190,257,2011,102316,4939,1147
20/10/2018,707,15632,18155,14124,31391,20226,15829,31595,46340,8991,141,3426,3324,44200,8432,18162,16246,16283,8803,8505,48778,50952,259,2015,75027,4733,1145
21/10/2018,888,9394,11777,25157,19498,13670,7776,14273,34295,4975,574,1491,2481,20739,7052,10055,12853,6972,7462,5355,26270,27737,180,2414,48614,4097,962
22/10/2018,935,14094,28584,61524,37694,20698,16589,34718,44510,10923,693,6042,3281,48211,8948,17919,18178,17709,10836,11153,56433,56461,260,2046,100108,4898,1129
23/10/2018,900,14977,29031,65086,37616,20189,17061,34430,45102,11070,737,7381,3199,47163,8949,18388,17916,17702,10940,11429,52473,31432,262,2024,98645,4901,1175
24/10/2018,891,16519,29240,67821,39285,21874,17691,37169,46437,11515,710,7849,3385,53301,9378,19368,19007,18351,11327,11700,58587,31358,242,2126,106959,4835,1203
25/10/2018,874,15428,28910,65032,37864,20754,16989,34795,45329,10914,767,7477,3359,49172,8851,18329,17867,17646,10889,11181,56693,31635,136,2045,98327,4913,1171
26/10/2018,1005,15122,28929,64509,36746,20357,16787,34727,45206,10906,709,6233,3214,50574,8796,18060,18270,17190,10858,10850,56229,30542,260,2021,100599,4677,1133
27/10/2018,797,15153,21359,12532,27810,18839,15583,29009,38658,9017,188,3575,3338,49350,8529,17737,16021,17175,6759,8414,48125,23579,260,2019,77414,4611,1140
28/10/2018,855,9449,13276,26017,15322,12604,8129,13614,31720,4794,591,1771,2666,20784,7056,10370,12806,7478,5548,3514,25567,27450,180,1565,50011,3608,991
29/10/2018,911,15906,28341,64589,35479,19639,16674,34782,43270,10573,566,6927,3400,47464,9106,20295,18129,17790,10915,9431,55340,56319,259,2011,100692,4834,1117
30/10/2018,916,15217,28645,66174,35666,19748,16895,35153,44398,10671,825,7359,3426,50257,8722,19920,18146,17718,11001,11347,55526,56558,259,2045,100700,4793,1078
31/10/2018,873,15413,29088,65423,35508,19617,17040,34569,45786,11075,711,8141,3379,50878,9158,20340,18007,17633,10876,11253,55309,56400,260,2060,100772,4801,1141
01/11/2018,865,15139,27255,65496,35669,19682,17054,34887,45795,9507,713,7964,3454,50349,9256,20323,18367,17835,10992,11331,55049,54164,260,2056,102513,4925,1043
02/11/2018,949,15106,29230,64889,35860,19483,17031,35372,45686,10929,690,7356,3434,47871,8716,20275,18523,17764,10878,11244,52235,56228,260,2044,100945,4873,1145
03/11/2018,719,14190,16193,13508,29006,18791,15856,32501,45486,1690,209,3486,3214,49656,8577,19978,16056,17127,8975,8342,48666,23995,251,2026,73709,4826,1129
04/11/2018,857,11200,9371,27177,18481,12545,7977,13752,31385,1065,588,1581,2011,20520,7175,10677,12547,8007,6505,5183,28226,26298,172,2236,46365,9,974
05/11/2018,881,15394,29275,64936,35694,19698,16946,34713,44193,10536,716,7093,3431,50340,8852,20230,18035,18016,10799,11141,55369,56032,260,2045,102005,4783,1155
06/11/2018,777,14843,28554,60262,34954,18880,16565,34253,44581,10695,708,7464,3299,49787,8969,19652,16448,17606,10551,11037,54011,54630,261,1962,100204,4784,1139
07/11/2018,836,15386,28377,64350,34896,19351,16736,35173,46980,10998,757,7987,3284,51525,8712,20253,18119,17565,10824,11193,54741,50128,252,1831,95910,4918,1111
08/11/2018,791,15315,28822,61904,34618,18888,16193,33559,45651,10568,735,7849,3248,49439,8683,19713,17803,17323,10609,11042,53606,54982,260,1997,99604,4607,1112
09/11/2018,946,15434,29109,62450,34064,18832,16516,34070,42452,10431,712,7404,3262,49899,8890,19470,17961,16865,9890,10993,53709,52704,260,1983,99841,4651,1146
10/11/2018,712,14656,22154,15293,28748,18784,11762,32840,46654,8679,194,3506,3262,50152,5428,21288,16255,17577,9090,8569,46719,48738,260,2003,74154,4723,1080
11/11/2018,832,11424,15089,29731,18828,12297,6758,14148,38846,5026,592,1842,2818,22174,6770,11433,12947,7907,7413,5756,29224,27757,180,2121,51792,3927,957
12/11/2018,875,15020,27980,62041,34369,18797,16291,34184,44737,10266,675,7039,3272,49536,8859,20758,17531,17231,10368,10847,51483,53487,136,1910,98688,4520,1113
13/11/2018,817,15399,29406,65350,35747,19603,16964,35031,47251,11188,725,7674,2942,51417,8965,21528,18170,18026,10466,11182,55734,56081,260,2038,103057,4843,1158
14/11/2018,852,15408,28539,65225,35748,19653,16776,34571,47207,10901,722,8112,3317,49751,9065,21399,18169,17973,10912,11287,56008,53539,261,2046,102854,4829,947
15/11/2018,824,15011,29934,65934,36722,20168,17577,35661,48560,11368,719,7793,3384,52343,8847,21999,18897,17970,11557,11579,57337,57697,260,2114,106278,4998,1095
16/11/2018,967,15657,29277,66185,35489,19276,16927,35289,47291,10963,712,7623,3186,51581,9235,20935,18495,17410,10730,11245,55039,55596,260,2012,103649,4879,1166
17/11/2018,724,15485,15976,12251,28451,18973,16137,32128,46709,2663,160,3748,3147,48664,5423,21290,16320,17162,8950,8292,47553,24061,260,2023,64827,4762,1135
18/11/2018,846,11770,10716,29720,18205,12948,7479,14595,32747,1210,596,2059,2544,21785,6316,11426,12893,7852,7255,5507,26075,21005,180,2091,45431,4029,981
19/11/2018,899,15305,29258,62653,36825,20358,17112,35260,46767,10914,733,7041,3289,49167,9139,21428,18056,17264,10836,11130,55256,28822,259,2034,99269,4865,1167
20/11/2018,820,15776,27931,64538,36601,20020,17195,34801,46566,10650,704,7848,3290,50787,9143,21378,18099,16792,10886,11191,55271,55269,264,2037,101539,4924,1145
21/11/2018,872,15772,29616,64467,37111,19966,17121,35447,46903,11123,716,7865,3398,50908,8963,21549,18248,17034,10625,11290,55259,55505,259,2047,100726,4896,1164
22/11/2018,814,15687,29152,63361,37237,20198,17262,35435,46927,10565,727,7691,3326,51757,8902,21299,18354,16991,10631,11303,55846,56256,259,1754,103145,4695,1138
23/11/2018,966,15777,29662,64541,37005,20358,17027,35182,47080,11192,722,8010,3414,51559,8583,21342,18502,16988,11042,11309,52561,54999,260,2049,102457,4926,1163
24/11/2018,688,15262,19659,13394,29817,18795,16044,32532,42980,4199,192,3872,2089,48952,5394,20902,16577,16577,8849,7848,48638,23774,260,1992,78685,4815,1141
25/11/2018,14,846,1568,2369,1978,649,511,1233,3135,342,497,697,269,1938,453,1200,886,688,559,514,3582,2749,180,232,5970,382,104
26/11/2018,886,15666,28349,64262,37376,20137,16880,34824,45826,10718,722,7331,3399,50206,8811,21438,18001,16843,10790,11102,54049,54182,260,2015,101162,4865,1165
27/11/2018,839,14474,27288,61031,33509,19474,16385,33421,41900,8843,294,6268,3094,48543,8744,20108,17272,15824,10064,10487,51248,51496,0,1600,95980,4344,1013
28/11/2018,206,13015,23908,55418,31345,17449,14680,28387,40232,9001,638,6480,2907,43267,6287,18937,15720,14281,9131,7737,43784,47847,260,1630,85549,4210,975
29/11/2018,817,14378,29191,62368,37498,20056,16512,32161,44635,10822,740,8580,3288,51295,8504,21542,16128,16729,10735,11252,55226,55216,260,2050,99361,4902,1002
30/11/2018,977,15660,29652,64814,37678,20543,13759,35181,47277,11031,760,7601,3326,49599,9123,21249,18528,16442,10990,11301,55874,56423,260,1985,92615,4955,1166
01/12/2018,686,14969,21851,11009,30174,18184,15778,33183,38303,9142,149,3596,3291,48975,5225,21072,16213,17516,8918,8593,48431,51339,259,2011,70884,4891,1128
02/12/2018,869,11495,12954,30309,19330,12765,6786,14642,31350,4369,581,1608,2502,21875,6559,11239,12450,7753,7423,4408,27360,27841,176,2295,48238,4072,784
03/12/2018,895,14776,29391,64902,37308,19832,16972,34747,46614,10852,712,7159,3372,49298,8803,21566,17839,17131,10698,11164,53979,56530,262,2007,102776,4821,1129
04/12/2018,839,15850,29522,67080,37532,20524,17105,35466,45973,11012,746,8171,3227,50265,9022,21321,18151,17074,10899,11422,53685,56624,260,2004,103178,4708,1148
05/12/2018,857,15624,29298,65509,37905,20477,16992,35329,46112,11178,716,8218,3340,50018,9001,21231,18215,17247,11088,11418,54520,55973,259,2036,102489,4778,1163
06/12/2018,802,15872,29523,66338,38164,20503,17105,35453,41314,10862,718,7915,3397,50064,8991,21372,18376,17428,10951,11458,55176,56121,260,2029,103368,4590,1137
07/12/2018,283,4836,9534,20433,12204,5938,5142,10795,12944,3669,143,2242,986,14936,2560,6130,5211,5190,3398,4176,17989,17272,0,601,33431,1360,312
08/12/2018,0,0,2,7,66,36,0,8,47,4,0,3,4,57,0,7,5,3,8,0,253,363,0,0,478,0,1
09/12/2018,0,6,40,76,34,11,1,3,130,1,2,0,0,19,0,4,3,19,0,0,163,315,0,0,231,3,18
10/12/2018,795,13989,24922,57309,32587,18220,14878,31152,39631,9228,615,5989,2717,45480,7941,19205,16183,15424,9357,9234,48652,48984,260,1687,92701,4202,971
11/12/2018,810,15927,29507,66030,38039,20870,17037,34803,46900,11188,730,6924,3246,53302,9044,21560,17978,17745,10924,11444,56737,53660,260,2022,109538,4800,1146
12/12/2018,854,16116,29843,67125,37244,20667,16906,35785,46961,11080,727,7496,3308,52874,9111,21558,18415,17733,10833,11535,56144,56624,260,2028,109673,4560,1139
13/12/2018,793,15989,29736,66217,37874,20701,16884,35049,44686,10868,703,7734,3207,53890,8992,21523,18228,17881,10828,11363,53707,56365,260,1948,110679,4414,1164
14/12/2018,1005,16114,29927,67062,37968,20824,16816,35386,45288,11125,762,7290,3359,51267,9271,21459,18755,17945,10889,11205,56109,56468,260,1938,105866,4358,1172
15/12/2018,724,15543,21564,12461,31282,19944,15913,31840,45556,9119,161,3191,3245,49134,8484,21126,16353,17071,8896,8474,48290,49625,260,2026,77160,4543,834
16/12/2018,845,12889,16638,31832,18592,13407,8346,15002,36546,4527,585,1245,2625,22633,7207,11474,12552,8013,7333,4600,25968,28339,180,2403,46961,3980,880
17/12/2018,886,16091,29837,66288,38231,20726,16813,35807,46813,11023,724,6890,3392,51296,9014,21535,18437,17970,10759,11068,56168,44398,259,1989,111129,4562,1138
18/12/2018,813,16355,29650,66638,38158,20303,17094,35882,45874,10977,639,7423,3388,52812,9041,21331,18457,17765,10824,11147,56813,55726,259,1897,111878,4743,1158
19/12/2018,881,16228,29123,66550,38288,20544,16783,35535,44503,11117,811,7230,3317,53784,8937,20743,17354,17915,10796,11090,56310,55943,261,2021,110505,4786,1081
20/12/2018,847,15797,29648,66088,38579,20736,17029,35972,46785,10955,713,7656,3404,52969,9026,21472,18529,17877,10522,11128,53142,55942,260,2021,108890,4695,1161
21/12/2018,996,15289,28839,62612,37096,19843,16351,34562,44563,10395,712,6037,3182,52053,8753,20681,18146,17401,10261,10842,51781,54464,260,1972,106274,4661,1118
22/12/2018,818,14429,25337,12593,31881,19964,15974,32936,46008,10389,147,3223,3372,51411,8533,21057,16598,17549,8550,8514,44203,24647,260,1964,80228,4777,990
23/12/2018,794,12858,10420,29375,13252,13739,7442,15059,34988,151,591,868,2783,23551,7339,11451,12937,7577,6820,5445,27147,31170,180,476,44815,4059,975
24/12/2018,692,14031,12793,58359,19470,12802,11121,29270,36778,0,176,1655,2809,48834,8023,18581,12419,16308,8879,9005,43995,36354,260,436,64235,4736,936
25/12/2018,0,0,34,0,0,0,0,0,0,0,0,53,14,0,0,0,0,0,0,0,0,0,0,444,0,18,0
26/12/2018,892,0,1208,0,0,0,0,0,0,0,0,156,2175,20542,0,0,0,0,1264,0,855,0,0,442,3641,4086,889
27/12/2018,925,11680,13162,56718,24186,19362,12680,28105,40999,2198,580,2785,3399,52742,8744,14374,13271,15819,8879,9750,48795,20396,260,1264,67492,4895,1033
28/12/2018,990,12080,14481,60828,25895,20164,13810,32467,42778,2448,718,4292,3341,54125,9043,14884,18637,16972,9245,9911,50081,45667,260,1284,71269,4822,1147
29/12/2018,823,14801,12677,12014,24698,19817,13548,31984,38596,2702,188,2135,3288,51397,8485,14724,16550,17413,9366,8227,43096,50781,261,1278,67534,4767,1139
30/12/2018,832,12615,9786,27940,12086,13585,7464,14435,31322,1430,610,486,2560,24362,7326,8738,11114,7949,7255,5488,28097,31163,180,15,48855,3973,999
31/12/2018,707,14587,13013,56122,26236,15650,12658,32785,40894,2669,184,2187,3324,45859,7917,12877,17338,16423,8878,9883,49834,24584,134,1386,70949,3925,1020
01/01/2019,871,9551,9721,48097,28850,17146,10401,15112,34505,4824,0,2183,0,0,7287,8605,13954,8748,7603,5647,27592,31859,260,2036,50645,3497,1113
02/01/2019,901,16106,28385,66785,37796,21080,16954,35769,47037,10632,618,4756,3401,31433,9045,17846,18308,18343,10821,11160,55625,56193,260,2035,111256,4528,990
03/01/2019,884,16230,29197,67234,37865,20875,17061,35775,47497,11241,722,6010,3396,54784,9036,21613,18638,18214,10906,11192,56672,56364,260,2037,111830,4808,1172
04/01/2019,996,16290,29618,67581,37035,21054,16974,35899,47506,11043,713,6427,3428,53969,9014,21590,18772,18143,9110,9607,56923,53718,260,2029,110964,4919,1166
05/01/2019,783,15914,17797,12536,31789,20121,15984,33139,44939,9059,147,3210,3318,49433,5070,19581,16415,17686,8986,8696,39547,50104,260,1953,79616,4484,1059
06/01/2019,783,13413,10515,30044,19731,13695,8303,14120,34517,4860,587,1139,2673,23347,4766,8977,12875,7307,7433,5740,28150,26828,180,2326,49857,4051,0
07/01/2019,823,16281,28126,67458,38149,20893,16934,35784,46002,11046,724,6248,3379,55056,9200,20064,18435,18061,10795,11113,56897,56524,259,2027,112564,4828,1110
08/01/2019,765,16208,29601,67804,38205,20801,17060,35992,47048,11065,723,7751,3408,56512,9302,20140,18454,18270,11099,11189,56548,56638,260,2039,111345,4818,1010
09/01/2019,733,16259,28959,67362,38136,20955,17038,35935,47187,10660,707,7764,3428,56220,9233,20117,18510,18485,10901,11163,56953,56934,260,2038,113887,4841,1080
10/01/2019,746,16219,28345,68091,37908,21023,17069,35859,47187,10733,720,7327,3362,56662,8952,19984,18649,18223,10900,11186,56883,55985,259,2009,113891,4564,1120
11/01/2019,959,16221,29758,68510,38241,21017,17172,35885,47262,11215,717,7583,3368,58379,9357,20093,18891,18142,11022,11251,57130,56435,259,2043,113441,4885,1138
12/01/2019,746,15576,14242,12643,31638,20301,15968,33092,46649,9069,208,3750,3314,53273,5037,19694,16473,17864,8940,8592,48895,51326,260,1949,75596,4842,1149
13/01/2019,786,13083,8322,32406,19067,13432,7018,14892,38077,2871,605,1337,2663,24063,4693,8963,13070,7341,7388,4161,26032,21005,176,2258,46286,4025,984
14/01/2019,820,16164,29520,67355,38376,20931,16955,35787,46429,10926,708,7198,3372,57758,8865,21621,18486,18154,10784,9491,56536,55835,259,2088,104352,4215,1143
15/01/2019,735,16599,29833,68010,38649,20962,17092,36056,46989,10869,720,7218,3440,57590,9359,21561,18482,18098,10871,11174,52035,56591,259,2079,113774,4904,1170
16/01/2019,746,16487,29127,68269,38349,20967,17065,33654,44072,10573,730,7979,3406,57408,9130,21435,18152,18007,10387,11211,55276,55978,259,2035,113393,4756,1129
17/01/2019,737,16256,29345,68487,38261,20693,17143,35567,46698,11103,714,7290,3366,56897,9339,19775,18629,18197,10925,11146,56713,56307,260,2048,113204,4776,990
18/01/2019,914,16466,29881,69328,38457,20827,17144,35672,47114,11271,698,7056,3398,57101,9240,20102,18827,18084,10973,11216,55911,56698,260,2066,110080,4903,1163
19/01/2019,727,16121,14246,13599,30855,20260,16083,32622,45242,9064,166,3605,3299,48894,8664,19665,16605,17905,8977,8524,47411,46810,260,1953,82696,4657,1123
20/01/2019,833,13366,9311,33019,19330,12658,7083,13829,35972,4922,596,1306,2637,24111,7107,9242,13038,7291,7399,5521,27961,30248,180,2005,46209,3854,980
21/01/2019,841,16293,29179,68072,38435,20938,17031,35985,46452,11089,731,6629,3411,57328,9154,19548,18478,18042,10744,10793,55060,56734,260,2062,109728,4863,1170
22/01/2019,586,13547,24382,55867,31573,16919,13353,29123,38921,9189,708,6796,2791,44831,7400,15727,15089,14647,9067,9452,45046,47097,260,1718,93686,3929,947
23/01/2019,614,15662,28357,64766,36966,20055,15744,34437,44883,10462,747,7670,3113,53699,8857,14936,17782,17453,10497,10788,55134,54624,260,1970,109636,4634,1105
24/01/2019,664,15947,29137,66192,35489,20432,16642,35243,45131,10304,749,7845,2113,56449,8938,18926,18306,17709,10705,10903,54811,55681,260,1794,102485,4677,1077
25/01/2019,865,15624,29098,66703,37800,20368,16562,35008,43747,10740,724,6804,3337,58154,8849,19503,18253,17808,10597,11149,54477,55010,260,2007,107953,4542,1130
26/01/2019,693,15738,13768,13167,31518,19947,15557,31093,46172,8943,191,4032,3148,52717,8549,19410,16209,17518,7081,8423,45980,49983,260,1945,79935,4726,1148
27/01/2019,735,12736,7167,26782,19116,12401,7831,14433,35576,1573,583,1512,2544,24346,7061,8355,12833,7812,6114,5465,25814,28205,178,2311,43934,3977,979
28/01/2019,764,15649,28245,66095,37361,20513,16726,34474,45591,10853,720,7346,3323,56428,8821,20680,18055,17946,10546,10878,54593,54301,258,2006,109056,4748,1126
29/01/2019,688,15869,29177,67476,38027,20687,16905,35463,46518,11116,720,8069,3393,57508,8968,21018,18243,18077,10764,10818,54935,55849,260,1986,111140,4703,1119
30/01/2019,583,15950,27231,67346,38337,20906,17017,35610,45464,10610,712,7940,3333,58574,8956,20534,18336,18182,11015,10921,55985,56144,260,2028,112637,4419,1147
31/01/2019,644,14633,28599,65344,37687,20341,16943,34958,46234,10807,693,7111,3234,55013,8833,17757,17633,17840,10804,10542,55877,56228,237,1906,111574,4719,1164
01/02/2019,744,16020,29921,67942,35692,20570,17153,35922,45726,10920,713,6900,3272,59086,8953,21536,18000,18326,10819,9448,51206,52172,257,2016,110432,4734,1041
02/02/2019,663,15881,17725,13477,31089,17312,16049,33310,46325,4207,153,3323,3257,57027,8577,18996,16294,18021,9018,7208,44683,48144,260,1986,79634,4704,1129
03/02/2019,784,12048,10950,29924,18083,10970,8569,14238,34823,2574,587,1089,1875,25163,7337,8555,12755,7499,7301,4669,26662,26242,180,1986,44256,3800,954
04/02/2019,826,15934,29912,68052,37508,20855,16980,35742,46107,10800,708,6684,3078,58775,9050,19879,18283,18255,10839,10982,54987,56152,260,1952,111340,4725,1134
05/02/2019,792,16227,30375,67250,38066,20838,17031,35884,47241,11047,743,6607,3372,59467,9025,19939,18211,18155,10891,11104,56979,55789,260,2041,113982,4067,1157
06/02/2019,738,16263,30775,68028,37841,20627,17097,35429,47403,11033,735,6891,3246,60276,8869,19945,17691,18330,10911,11150,56930,55808,260,1977,113758,4814,1017
07/02/2019,766,16311,29094,67908,38205,20821,16923,35887,46209,11048,718,6981,3377,59343,9198,19424,18632,18388,10862,10937,57073,56664,260,1966,112360,4929,1077
08/02/2019,926,16023,29388,67743,37838,20749,17039,35234,47531,10730,655,7002,3289,59368,9303,19653,17991,17964,10969,11347,55708,55776,260,2053,111216,4892,1150
09/02/2019,742,15649,18723,13438,31255,19761,15979,32310,46086,4156,177,2783,2956,54753,8747,19082,14190,18092,5787,7090,46784,48190,260,2023,79394,63,1161
10/02/2019,795,13213,11762,30645,17479,13016,8456,14932,27790,1496,653,1139,2572,24878,7507,10152,12966,7847,4939,4561,25610,29610,180,2303,52491,0,984
11/02/2019,815,16170,29806,67471,37948,21606,16587,35758,46734,11149,777,6166,3319,60159,9125,18346,18503,18459,10696,11164,51144,56563,260,2004,110866,4459,1162
12/02/2019,691,16011,29278,67847,38775,21767,16633,35489,46345,11152,727,7083,3428,61178,9052,18300,18450,18515,10803,11302,54504,54501,260,2077,112534,4927,945
13/02/2019,822,15982,29199,67560,38602,21609,16750,35743,47064,11201,746,7007,3419,61174,9098,18335,18471,18548,10931,11471,52093,54704,134,2003,111254,4735,1068
14/02/2019,736,16108,30089,66744,38318,21657,16766,35475,45542,11155,735,6801,3431,60323,9079,18367,18414,18532,10771,11291,53308,55891,260,2032,111367,4590,1155
15/02/2019,891,16048,30163,67202,38757,21512,16669,35316,46295,11304,716,6619,3395,61266,9256,17752,18498,17768,10996,11233,53671,56638,260,2023,111764,4557,1147
16/02/2019,809,15862,20927,66131,29941,20490,15672,32610,45959,8160,184,3137,3021,58144,8520,17890,16373,18065,8839,8990,44482,37887,260,2004,79060,4296,871
17/02/2019,793,12506,13237,29194,18405,12757,7782,14248,36279,5110,606,1132,2267,25347,5847,9374,12634,7453,7424,4480,25168,24274,180,2217,50658,3837,980
18/02/2019,829,16362,30982,67843,36794,19961,17013,35542,46135,11211,716,6424,3401,61338,9352,18273,17634,18523,9949,11049,56217,55762,258,1987,105264,4835,1168
19/02/2019,794,16473,29860,67741,37921,19957,17205,35819,46769,10877,737,7268,2861,62411,9304,18398,18449,18511,10925,11192,57429,54490,260,2035,107102,4924,1141
20/02/2019,832,16079,30299,67457,37758,20045,17141,35998,47514,11408,720,6933,3375,61999,9329,18246,18445,18553,10904,11250,57343,55989,260,2064,105953,4448,1149
21/02/2019,788,16207,30517,67780,37905,20045,16862,36078,46185,11168,743,6754,3394,62017,9114,18387,18472,18380,10854,11188,56594,56228,260,2032,104138,4655,845
22/02/2019,914,16373,30576,68467,37553,19990,17086,35264,47268,11143,720,6421,3414,60135,9165,18401,18569,18441,10996,11208,56871,56256,260,2046,105450,4446,1169
23/02/2019,767,15835,13589,65564,31783,19455,16050,33082,42059,2669,211,3147,3286,59850,8860,18020,16370,18413,8982,8446,43289,50481,168,2023,73903,4545,1113
24/02/2019,814,12271,8961,25529,19100,12745,7865,14653,32309,1282,617,1413,2649,26352,6591,9911,13010,8009,7477,5461,26058,26526,183,2174,48094,3982,977
25/02/2019,825,16284,30217,64617,37504,19994,17092,35834,44791,10911,726,5891,3293,61696,9084,21542,18421,17945,10716,11005,56066,53253,259,2014,112845,4777,959
26/02/2019,746,16652,30353,67983,37774,19994,17150,35934,45752,11185,737,6890,3333,63255,9301,21519,18571,18357,10790,11091,56712,54396,259,1785,110713,4768,1178
27/02/2019,801,16439,30076,67364,38111,20147,17146,36099,46177,11167,738,6479,2897,62099,9456,21321,18566,18475,10820,11202,57150,56241,260,2013,113187,4203,1157
28/02/2019,750,16497,30522,68613,38078,20009,17255,35991,45976,11271,745,6958,3355,63155,9296,21615,18686,17993,10810,11253,52325,56421,259,2044,112254,4806,1179
01/03/2019,924,16012,30504,68206,38159,20155,17189,35929,46889,11286,718,6328,3363,63730,9276,20702,18811,18324,10905,11279,56959,56795,260,2014,112688,4741,1156
