inferred_origin_date,0,2,3,4,5,6,7,8,9,11,14,15,16,19,20,21,22,23,24,25,27,28,29,30,31,33,34,35,36,37,39,40,42,46,49,50,51,54,55,56,60,61,64,65,71,72,74,79,80,84,85,86,88,89,90,91,92,93,97,98,99
2018-01-21,6282,0,0,0,0,777,0,0,0,0,0,0,0,0,6432,8673,974,24992,591,20071,12897,7086,12617,30914,0,857,0,564,0,0,0,0,0,0,0,0,0,1098,320,2588,20746,6817,10775,12607,6962,0,7435,5590,22129,25391,180,2555,48477,0,38,3989,0,960,0,0,0
2018-01-22,23368,0,0,0,0,793,0,0,0,0,0,0,0,0,12311,28293,1155,59201,1521,38635,20443,16315,34960,42977,0,8112,73,668,0,0,0,0,0,0,0,0,0,5157,556,3406,49983,8834,21382,17677,17656,0,10695,11184,57729,54767,260,2373,98368,0,546,4784,0,1148,0,0,0
2018-01-23,24933,0,0,0,0,718,0,0,0,0,0,0,0,0,12862,29236,1161,58735,1505,38752,20457,16498,35026,41741,0,8437,73,720,0,0,0,0,0,0,0,0,0,5498,509,3374,49947,8818,21290,17600,18082,0,10754,11317,54518,54910,259,2394,99378,0,579,4317,0,1160,0,0,0
2018-01-24,24734,0,0,0,0,710,0,0,0,0,0,0,0,0,12947,28007,1169,59773,1471,37676,19893,16448,35016,43648,0,8488,73,743,0,0,0,0,0,0,0,0,0,6221,462,3305,46159,8808,21327,17450,18012,0,10921,11219,57926,53269,259,2376,98096,0,584,4729,0,1123,0,0,0
2018-01-25,24576,0,0,0,0,635,0,0,0,0,0,0,0,0,11522,26482,1003,52327,1363,34732,18014,14540,30949,39577,0,7793,74,731,0,0,0,0,0,0,0,0,0,5131,358,2963,41328,7543,18721,15778,15875,0,9825,10276,52090,47874,273,2122,88284,0,454,4230,0,1037,0,0,0
2018-01-26,24640,0,0,0,0,910,0,0,0,0,0,0,0,0,12921,29631,1160,59592,1512,39055,20224,16411,34315,43374,0,8425,74,730,0,0,0,0,0,0,0,0,0,6161,552,3404,50852,8281,21329,17997,18135,0,11021,11218,57660,54748,259,2349,98560,0,496,4850,0,1141,0,0,0
2018-01-27,12017,0,0,0,0,708,0,0,0,0,0,0,0,0,12371,13346,1174,52031,1263,31187,18694,15579,31551,42630,0,4860,0,219,0,0,0,0,0,0,0,137,0,3240,493,3317,49580,8394,20301,15660,17957,0,8984,8535,41415,49920,259,2353,79103,0,20,4363,0,1150,0,0,0
2018-01-28,5948,0,0,0,0,652,0,0,0,0,0,0,0,0,8398,6568,1011,25276,622,18929,12598,7620,12602,33981,0,839,0,603,0,0,0,0,0,0,0,0,0,977,396,2635,21100,6761,9450,12374,7615,0,6670,5496,25886,23526,94,2639,50741,0,88,4025,0,0,0,0,0
2018-01-29,23305,0,0,0,0,793,0,0,0,0,0,0,0,0,12672,29281,1147,58868,1521,37826,20390,16427,33574,42884,0,8108,73,720,0,0,0,0,0,0,0,79,0,5766,583,3366,50485,8836,21330,17010,18189,0,10884,11273,57722,53357,259,2359,98338,0,537,4894,0,1130,0,0,0
2018-01-30,25925,0,0,0,0,751,0,0,0,0,0,0,0,0,12937,29661,1121,59496,1522,39144,20515,16342,34852,44019,0,8339,74,705,0,0,0,0,0,0,0,92,0,6031,578,3429,50460,8836,21375,17763,18326,0,10555,11353,58134,54348,262,2351,98699,0,560,4905,0,1134,0,0,0
2018-01-31,25642,0,0,0,0,778,0,0,0,0,0,0,0,0,12957,29729,1128,59560,1293,39059,20168,16626,34157,43891,0,8351,72,702,0,0,0,0,0,0,0,0,0,6301,580,3389,50406,8067,21412,17682,18440,0,11087,11156,58369,54549,261,2351,98889,0,579,4793,0,1173,0,0,0
2018-02-01,27979,0,0,0,0,763,0,0,0,0,0,0,0,0,12853,29518,1167,59965,1431,38821,20517,16555,34759,44047,0,7990,70,733,0,0,0,0,0,0,0,0,0,6147,610,3410,50363,8738,21307,17653,18459,0,10941,11183,56912,51476,259,2372,99433,0,535,4858,0,1161,0,0,0
2018-02-02,24882,0,0,0,0,905,0,0,0,0,0,0,0,0,13021,29450,1171,60092,1276,38958,20263,15885,34900,44175,0,8281,75,718,0,0,0,0,0,0,0,76,0,5677,622,3416,51105,8678,21391,17947,18024,0,10894,11416,57886,54612,260,2347,98908,0,521,4853,0,1173,0,0,0
2018-02-03,10489,0,0,0,0,671,0,0,0,0,0,0,0,0,12503,18261,1078,53263,1541,32200,18779,15408,30884,37228,0,151,0,148,0,0,0,0,0,0,0,228,0,3512,518,3316,48396,8209,20694,13982,18119,0,8973,8314,48935,48159,261,2336,81994,0,56,4663,0,982,0,0,0
2018-02-04,6949,0,0,0,0,843,0,0,0,0,0,0,0,0,7990,11080,996,23708,623,18367,12407,5419,12654,22942,0,0,0,593,0,0,0,0,0,0,0,49,0,1372,424,2590,21520,6735,10993,12600,7578,0,7434,5568,27218,25247,180,2541,49452,0,16,3952,0,977,0,0,0
2018-02-05,24123,0,0,0,0,860,0,0,0,0,0,0,0,0,12893,27529,1172,59370,1124,38280,20172,16524,34911,41753,0,8107,73,700,0,0,0,0,0,0,0,16,0,4991,600,3435,50302,7867,21401,17565,17973,0,10767,11269,57525,54085,260,2355,98520,0,556,4758,0,1140,0,0,0
2018-02-06,25606,0,0,0,0,769,0,0,0,0,0,0,0,0,12950,29432,1163,60414,1537,38976,20376,16631,34101,42799,0,8490,73,730,0,0,0,0,0,0,0,35,0,6107,296,3410,50797,8692,21285,17719,18043,0,10808,11305,57756,54557,260,2276,99053,0,482,4048,0,1141,0,0,0
2018-02-07,25612,0,0,0,0,880,0,0,0,0,0,0,0,0,12408,28520,1058,59460,1505,38643,20392,16574,34975,42842,0,8349,73,729,0,0,0,0,0,0,0,27,0,6004,350,3385,49968,8596,21207,17661,18065,0,11138,11203,57992,54384,261,2343,97969,0,550,4554,0,1076,0,0,0
2018-02-08,26830,0,0,0,0,809,0,0,0,0,0,0,0,0,12953,29006,1178,58038,1514,38515,20360,16551,34829,42818,0,8170,73,719,0,0,0,0,0,0,0,76,0,6140,588,3427,50361,8747,21342,17835,17990,0,10890,11162,57010,53910,259,2427,96839,0,384,4828,0,825,0,0,0
2018-02-09,24798,0,0,0,0,965,0,0,0,0,0,0,0,0,12931,29296,1173,59612,1478,38935,20335,16590,34866,44117,0,8186,73,712,0,0,0,0,0,0,0,90,0,6126,570,3443,51417,8082,21233,18021,18018,0,10947,11386,57808,55158,260,2394,97424,0,488,4863,0,1174,0,0,0
